date,Lagged_Return_1d,High_Low_Range,Volatility_5d,Volatility_20d,Momentum_1d,Momentum_3d,High,Low
1/30/2019,-0.008810446,0.258847874,0.0082464,0.008960842,0.184890747,0.129423141,14.74509811,14.48625024
1/31/2019,0.012698359,0.157157855,0.009011834,0.008697851,-0.101690292,-0.046221733,14.68963088,14.53247302
2/1/2019,-0.006896549,0.203380909,0.006874989,0.007127879,-0.231114388,-0.147913933,14.52322824,14.31984733
2/4/2019,-0.015782828,0.305070905,0.008537877,0.006722545,0.083200455,-0.249604225,14.53247215,14.22740125
2/5/2019,0.005772881,0.194136127,0.007246989,0.00677644,0.027734756,-0.120179176,14.58794039,14.39380427
2/6/2019,0.001913336,0.110934803,0.007515043,0.00664762,-0.009244919,0.101690292,14.55096199,14.44002719
2/7/2019,-0.000636561,0.32356049,0.011966601,0.008040472,-0.277338028,-0.25884819,14.48624966,14.16268917
2/8/2019,-0.019108333,0.129423492,0.012032193,0.007893487,0.083201408,-0.203381538,14.31984711,14.19042362
2/11/2019,0.005844172,0.110935688,0.009942617,0.007988592,0.157158852,-0.036977768,14.57869686,14.46776117
2/12/2019,0.010974897,0.101690889,0.008777493,0.007969979,0.323558807,0.563919067,14.81905434,14.71736345
2/13/2019,0.022349843,0.184892215,0.009423188,0.008363411,0.064712524,0.545430183,15.04092472,14.8560325
2/14/2019,0.004372301,0.221869648,0.009075556,0.00865602,0.258852005,0.647123337,15.1518619,14.92999225
2/15/2019,0.017413197,0.17564743,0.00879712,0.008663832,0.138665199,0.462229729,15.34599582,15.17034839
2/19/2019,0.009168475,0.110933936,0.008459912,0.008653704,0.110936165,0.508453369,15.40146503,15.29053109
2/20/2019,0.007268405,0.110935688,0.00845045,0.00829993,0.101689339,0.351290703,15.48466479,15.3737291
2/21/2019,0.006614487,0.175647445,0.007049892,0.00851672,-0.018488884,0.19413662,15.59560117,15.41995373
2/22/2019,-0.001194726,0.175647439,0.005355218,0.008597081,0.25884819,0.342048645,15.72502409,15.54937665
2/25/2019,0.016746415,0.083199561,0.00540325,0.00798126,0.064711571,0.305070877,15.83595784,15.75275828
2/26/2019,0.004117618,0.120180474,0.005569739,0.0077901,-0.083201408,0.240358353,15.75275819,15.63257772
2/27/2019,-0.005272422,0.101690904,0.005222746,0.007645053,0.064712524,0.046222687,15.79898114,15.69729024
2/28/2019,0.004122529,0.184892229,0.004284568,0.007476844,-0.342048645,-0.360537529,15.4846651,15.29977287
3/1/2019,-0.021700838,0.26809355,0.003124936,0.007669186,0.055466652,-0.221869469,15.65106744,15.38297389
3/4/2019,0.00359707,0.184892244,0.00393129,0.007683792,0.120182037,-0.166399956,15.71578076,15.53088852
3/5/2019,0.007765995,0.221869616,0.004091475,0.006948628,-0.1016922,0.07395649,15.62333334,15.40146372
3/6/2019,-0.006520569,0.351293122,0.004579606,0.006822708,-0.064711571,-0.046221733,15.62333352,15.2720404
3/7/2019,-0.004176581,0.434496196,0.010959654,0.00888777,-0.351295471,-0.517699242,15.5031542,15.06865801
3/8/2019,-0.022768226,0.203380049,0.010932957,0.008396135,-0.147912025,-0.563919067,15.07790385,14.8745238
3/11/2019,-0.009809854,0.388272292,0.017438828,0.009834713,0.406762123,-0.092445374,15.36448726,14.97621496
3/12/2019,0.027244633,0.369782664,0.020715955,0.010845854,0.36978054,0.628630638,15.78973475,15.41995209
3/13/2019,0.024110745,0.092446112,0.020205259,0.010854094,0.147913933,0.924456596,15.85444736,15.76200125
3/14/2019,0.009417351,0.212624821,0.014770899,0.010795993,-0.166402817,0.351291656,15.86369198,15.65106716
3/15/2019,-0.010495655,0.147913087,0.014292133,0.010434185,-0.11093235,-0.129421234,15.68804613,15.54013304
3/18/2019,-0.007071139,0.231114386,0.011870222,0.010743194,0.286579132,0.009243965,15.86369133,15.63257694
3/19/2019,0.018397449,0.120178712,0.008150456,0.010734908,-0.083200455,0.092446327,15.85444741,15.7342687
3/20/2019,-0.00524471,0.231114406,0.007975816,0.010720904,-0.120178223,0.083200455,15.75275877,15.52164436
3/21/2019,-0.00761562,0.166402654,0.006439282,0.010643079,-0.157157898,-0.360536575,15.52164433,15.35524168
3/22/2019,-0.010035425,0.268093577,0.009107352,0.010883504,-0.286581993,-0.563918114,15.48466634,15.21657276
3/25/2019,-0.018485398,0.129425276,0.007308555,0.010926798,-0.07395649,-0.517696381,15.198085,15.06865973
3/26/2019,-0.004860259,0.166402654,0.007666207,0.010988157,0.203380585,-0.157157898,15.4199534,15.25355074
3/27/2019,0.013431007,0.221869636,0.008821335,0.011255598,-0.120179176,0.009244919,15.4291995,15.20732987
3/28/2019,-0.007831305,0.120180488,0.008737472,0.011265555,0,0.083201408,15.2905312,15.17035071
3/29/2019,0,0.268093564,0.007123505,0.01127363,0.083200455,-0.036978722,15.51239995,15.24430638
4/1/2019,0.005464433,0.295826154,0.010280482,0.011899918,0.416006088,0.499206543,15.73426901,15.43844286
4/2/2019,0.027173924,0.203381801,0.011627621,0.012054903,-0.166402817,0.332803726,15.73426885,15.53088704
4/3/2019,-0.010582039,0.157157868,0.00933432,0.011913209,0.120179176,0.369782448,15.73426931,15.57711144
4/4/2019,0.007724282,0.221869621,0.009368932,0.010158989,0.073958397,0.027734756,15.77124679,15.54937717
4/5/2019,0.004717095,0.129425272,0.009367967,0.009878981,0.046222687,0.24036026,15.81747124,15.68804597
4/8/2019,0.00293426,0.120180475,0.006559752,0.008788069,-0.018490791,0.101690292,15.79898045,15.67879998
4/9/2019,-0.001170379,0.092446105,0.003209472,0.007729072,-0.110935211,-0.083203316,15.7435122,15.65106609
4/10/2019,-0.007029896,0.175647452,0.005829289,0.007885757,-0.092443466,-0.221869469,15.72502529,15.54937783
4/11/2019,-0.005899559,0.184890468,0.004701131,0.00757669,0.101688385,-0.101690292,15.78049149,15.59560102
4/12/2019,0.006528064,0.129425265,0.005456932,0.007537922,0.203381538,0.212626457,15.9006717,15.77124643
4/15/2019,0.012971754,0.194137001,0.007350532,0.007693768,-0.175648689,0.129421234,15.90067043,15.70653343
4/16/2019,-0.011059481,0.092446116,0.007374084,0.007647152,-0.027732849,0,15.72502452,15.63257841
4/17/2019,-0.001765689,0.147913082,0.007378134,0.007813015,-0.13866806,-0.342049599,15.67880082,15.53088773
4/18/2019,-0.008844303,0.194137017,0.007441006,0.008036093,-0.120179176,-0.286580086,15.57711121,15.3829742
4/22/2019,-0.007733472,0.092446122,0.004738348,0.007419627,-0.046222687,-0.305069923,15.41070981,15.31826369
4/23/2019,-0.002997589,0.231114407,0.010002328,0.008242067,0.212625504,0.04622364,15.58635616,15.35524176
4/24/2019,0.013830443,0.083199566,0.010007813,0.008204859,-0.04622364,0.120179176,15.60484428,15.52164471
4/25/2019,-0.002965648,0.110935692,0.009200043,0.00767323,-0.01848793,0.147913933,15.55862198,15.44768629
4/26/2019,-0.001189689,0.249602221,0.008600077,0.007851695,-0.083201408,-0.147912979,15.60484408,15.35524186
4/29/2019,-0.005360347,0.110935691,0.008498605,0.00776645,-0.009244919,-0.110934258,15.5031548,15.39221911
4/30/2019,-0.000598825,0.138668297,0.002829722,0.006755252,-0.018488884,-0.110935211,15.46617635,15.32750805
5/1/2019,-0.001198305,0.21262659,0.004876832,0.006858494,-0.157158852,-0.184892654,15.43844276,15.22581617
5/2/2019,-0.010198028,0.175647438,0.004734246,0.006969299,-0.083201408,-0.258849144,15.34599656,15.17034912
5/3/2019,-0.00545456,0.147913088,0.006473861,0.006802946,0.1016922,-0.13866806,15.33675308,15.18883999
5/6/2019,0.006703353,0.351293148,0.010180299,0.007559533,-0.129425049,-0.110934258,15.17035064,14.81905749
5/7/2019,-0.00847464,0.194135264,0.010847359,0.007702164,-0.194135666,-0.221868515,15.09639369,14.90225843
5/8/2019,-0.012820484,0.110935686,0.009601497,0.007709177,0.046220779,-0.277339935,15.0594149,14.94847921
5/9/2019,0.003092005,0.231113518,0.008233813,0.007599749,-0.13866806,-0.286582947,14.91150029,14.68038677
5/10/2019,-0.009247804,0.277336569,0.009523435,0.008190463,0.203381538,0.110934258,15.07790268,14.80056611
5/13/2019,0.013690164,0.221869624,0.007782834,0.008080473,-0.138669014,-0.073955536,14.99470239,14.77283277
5/14/2019,-0.009208128,0.184892224,0.005040352,0.007842804,0.240358353,0.305070877,15.2627951,15.07790288
5/15/2019,0.016109004,0.286581391,0.004222362,0.00804792,0.212626457,0.314315796,15.4476872,15.16110581
5/16/2019,0.01402447,0.21262484,0.003158644,0.007966116,0.110935211,0.563920021,15.49391066,15.28128582
5/17/2019,0.007215894,0.212624814,0.007377197,0.007977238,-0.305072784,0.018488884,15.33675094,15.12412613
5/20/2019,-0.019701606,0.203381788,0.00796137,0.00818454,0.064711571,-0.129426003,15.29052859,15.0871468
5/21/2019,0.004263064,0.147913073,0.008156252,0.007682236,0.138669014,-0.1016922,15.40146325,15.25355017
5/22/2019,0.009096447,0.194137032,0.00975315,0.007957134,-0.166400909,0.036979675,15.35524283,15.16110579
5/23/2019,-0.010817213,0.147913067,0.009147024,0.007973469,-0.036979675,-0.064711571,15.21657047,15.0686574
5/24/2019,-0.002430224,0.184892224,0.008467399,0.007953698,-0.175646782,-0.379027367,15.11488199,14.92998977
5/28/2019,-0.011571244,0.147913089,0.006827951,0.008103282,-0.036975861,-0.249602318,15.08714917,14.93923608
5/29/2019,-0.002464409,0.305070938,0.009499848,0.008669687,0.203378677,-0.009243965,15.19808348,14.89301255
5/30/2019,0.0135885,0.240359206,0.010761538,0.008895527,-0.221868515,-0.055465698,15.17035024,14.92999103
5/31/2019,-0.014625142,0.1386683,0.011329863,0.008590116,0.018489838,0,15.00394783,14.86527953
6/3/2019,0.001236904,0.212625706,0.011268822,0.008755827,-0.110937119,-0.314315796,14.95772423,14.74509852
6/4/2019,-0.007412129,0.1294235,0.01173041,0.008493404,0.157157898,0.064710617,15.01319122,14.88376772
6/5/2019,0.010578725,0.175647435,0.009256846,0.008222701,-0.018489838,0.027730942,15.11488186,14.93923442
6/6/2019,-0.001231573,0.138668293,0.006302548,0.008215755,-0.009243965,0.129424095,15.01319178,14.87452349
6/7/2019,-0.000616482,0.157157869,0.006908504,0.00834286,0.147914886,0.120181084,15.17959448,15.02243661
6/10/2019,0.009870562,0.101690894,0.005896106,0.007995027,-0.036980629,0.101690292,15.18883779,15.08714689
6/11/2019,-0.002443648,0.110933929,0.004577052,0.007995431,0.036980629,0.147914886,15.23506145,15.12412752
6/12/2019,0.002449634,0.147913078,0.004853745,0.007990819,-0.101691246,-0.101691246,15.12412718,14.9762141
6/13/2019,-0.006719669,0.083201324,0.004912549,0.007798029,-0.036979675,-0.101690292,15.04092532,14.957724
6/14/2019,-0.002460116,0.12018048,0.001958929,0.007571133,0.055469513,-0.083201408,15.11488265,14.99470217
6/17/2019,0.003699274,0.129425256,0.002914882,0.00741524,-0.184893608,-0.16640377,14.97621297,14.84678772
6/18/2019,-0.01228515,0.1109357,0.00347864,0.007034171,0.046224594,-0.083199501,14.94848104,14.83754534
6/19/2019,0.003109568,0.147913073,0.00583012,0.007090309,0.166400909,0.027731895,15.07790279,14.92998972
6/20/2019,0.011159232,0.092444358,0.00575145,0.006902496,0.120182037,0.332807541,15.22581743,15.13337308
6/21/2019,0.00797074,0.07395654,0.005941846,0.006902585,-0.064712524,0.221870422,15.1703497,15.09639315
6/24/2019,-0.004257939,0.083201333,0.00405258,0.006777536,0.083200455,0.138669968,15.24430713,15.16110579
6/25/2019,0.005497813,0.120180475,0.006028676,0.006806317,-0.129425049,-0.110937119,15.1980834,15.07790293
6/26/2019,-0.008505532,0.166402656,0.005042052,0.006052667,-0.036976814,-0.083201408,15.16110483,14.99470217
6/27/2019,-0.002450882,0.258848772,0.006430925,0.005997092,-0.231114388,-0.397516251,15.04092613,14.78207736
6/28/2019,-0.015356263,0.203380043,0.006600236,0.005843334,-0.009244919,-0.277336121,14.98545727,14.78207723
7/1/2019,-0.000623853,0.138668309,0.006045525,0.005748193,0.231116295,-0.009243011,15.07790528,14.93923697
7/2/2019,0.01560562,0.120180474,0.006192624,0.005249313,0.036974907,0.258846283,15.13337152,15.01319104
7/3/2019,0.002458286,0.083201327,0.006202612,0.005222046,-0.046221733,0.221869469,15.05017064,14.96696931
7/5/2019,-0.003065528,0.12018048,0.002235199,0.005265856,0.018489838,0.009243011,15.13337223,15.01319175
7/8/2019,0.001230058,0.138668283,0.002706045,0.00483509,-0.157158852,-0.184890747,14.99470118,14.8560329
7/9/2019,-0.01044233,0.08320132,0.002710678,0.004905697,-0.027734756,-0.16640377,14.87452208,14.79132076
7/10/2019,-0.001862266,0.166402647,0.005588502,0.005477854,0.194137573,0.009243965,15.09639225,14.9299896
7/11/2019,0.013059802,0.157157861,0.006221999,0.005502273,-0.055468559,0.110934258,15.13337157,14.97621371
7/12/2019,-0.003683314,0.194137017,0.008124071,0.006324627,0.184892654,0.323561668,15.19808375,15.00394673
7/15/2019,0.012322935,0.166402676,0.008863524,0.006504805,-0.147911072,-0.018486977,15.16110662,14.99470394
7/16/2019,-0.009738142,0.138668301,0.009211085,0.006622034,0.175644875,0.212626457,15.22581755,15.08714925
7/17/2019,0.011677795,0.231114399,0.009691191,0.006840571,-0.129425049,-0.101691246,15.21657121,14.98545681
7/18/2019,-0.008505532,0.19413702,0.009259192,0.006443429,-0.036976814,0.009243011,15.10563786,14.91150084
7/19/2019,-0.002450882,0.138668293,0.007240903,0.006548555,0.083201408,-0.083200455,15.19808406,15.05941577
7/22/2019,0.00552827,0.129423513,0.006231063,0.0065454,0.009243965,0.055468559,15.17959543,15.05017191
7/23/2019,0.000610833,0.129425268,0.005010301,0.006506711,0.064712524,0.157157898,15.28128534,15.15186007
7/24/2019,0.004273537,0.212624825,0.003920235,0.006432624,-0.036979675,0.036976814,15.29977262,15.0871478
7/25/2019,-0.002431701,0.15715786,0.004281511,0.006319827,-0.018489838,0.009243011,15.25355018,15.09639232
7/26/2019,-0.001218814,0.110935683,0.004909076,0.005771007,0.110935211,0.055465698,15.27203928,15.1611036
7/29/2019,0.007321558,0.120178713,0.005409758,0.005885664,-0.092445374,0,15.25355045,15.13337173
7/30/2019,-0.00605691,0.194135258,0.006672819,0.006381561,-0.268091202,-0.249601364,15.0779036,14.88376834
7/31/2019,-0.017672052,0.212624843,0.007173312,0.006674153,0.055467606,-0.30506897,15.10563861,14.89301377
8/1/2019,0.003722094,0.369783585,0.008407514,0.007310588,-0.203381538,-0.416005135,15.12412757,14.75434399
8/2/2019,-0.01359709,0.194136131,0.005366045,0.007285667,0.101689339,-0.046224594,14.93923465,14.74509852
8/5/2019,0.006892163,0.536185285,0.008226264,0.008769492,-0.730322838,-0.832015038,14.51398271,13.97779743
8/6/2019,-0.049160016,0.166402654,0.009328566,0.008713789,-0.018486977,-0.647120476,14.21815832,14.05175567
8/7/2019,-0.001308747,0.379027478,0.017358012,0.010082253,0.295825958,-0.452983856,14.44002774,14.06100026
8/8/2019,0.020969821,0.194136133,0.017080458,0.010425927,0.231114388,0.508453369,14.66189734,14.46776121
8/9/2019,0.016046212,0.194136131,0.017163123,0.009897689,-0.166402817,0.360537529,14.63416369,14.44002756
8/12/2019,-0.011370846,0.175646544,0.011931252,0.009859779,-0.231115341,-0.16640377,14.36607007,14.19042353
8/13/2019,-0.015974506,0.314315715,0.011596378,0.010082959,0.12018013,-0.277338028,14.51398369,14.19966797
8/14/2019,0.008441604,0.16640264,0.008601988,0.010000361,-0.268093109,-0.37902832,14.25513536,14.08873272
8/15/2019,-0.018673564,0.175646549,0.008185989,0.010272729,0.175647736,0.027734756,14.31984741,14.14420087
8/16/2019,0.012467249,0.166402652,0.00804472,0.010304064,0.138669014,0.04622364,14.45851731,14.29211466
8/19/2019,0.009721349,0.092446111,0.007347491,0.010317137,0.046222687,0.360539436,14.53247348,14.44002737
8/20/2019,0.003209229,0.147913059,0.006460923,0.010302619,0.046221733,0.231113434,14.60642868,14.45851562
8/21/2019,0.003198897,0.101690021,0.005866244,0.010360858,0.157159805,0.249604225,14.67114239,14.56945237
8/22/2019,0.010841977,0.110934807,0.004744726,0.010374204,0.055466652,0.25884819,14.73585383,14.62491902
8/23/2019,0.003785434,0.258847869,0.007968957,0.010707726,-0.295826912,-0.083200455,14.64340782,14.38455995
8/26/2019,-0.020113169,0.175647438,0.008197317,0.010754274,-0.018488884,-0.258849144,14.53247372,14.35682628
8/27/2019,-0.001282855,0.16640264,0.008228724,0.010561984,-0.073957443,-0.388273239,14.45851627,14.29211363
8/28/2019,-0.005138144,0.138669169,0.008250361,0.010490877,0.073957443,-0.018488884,14.42153891,14.28286974
8/29/2019,0.005164681,0.175647449,0.00778072,0.009990825,-0.009243011,-0.009243011,14.44927329,14.27362584
8/30/2019,-0.000642152,0.138669154,0.005528227,0.010037233,0.11093235,0.175646782,14.53247215,14.393803
9/3/2019,0.007711903,0.101690018,0.004130973,0.008361514,-0.027732849,0.07395649,14.48625061,14.3845606
9/4/2019,-0.001913205,0.073956532,0.001851384,0.008318669,0.073955536,0.157155037,14.55096136,14.47700483
9/5/2019,0.005111747,0.092446108,0.001472554,0.006710307,0.101691246,0.147913933,14.68038609,14.58793998
9/6/2019,0.00699307,0.110934806,0.003074772,0.006341544,-0.027732849,0.147913933,14.68038672,14.56945192
9/9/2019,-0.001893879,0.184891344,0.004630568,0.006583782,-0.064712524,0.009245872,14.68038683,14.49549549
9/10/2019,-0.004427611,0.092445231,0.004303992,0.006453969,-0.083201408,-0.175646782,14.54171758,14.44927235
9/11/2019,-0.005717932,0.101690019,0.0047624,0.005930414,0.009244919,-0.138669014,14.50473944,14.40304942
9/12/2019,0.000639001,0.129424372,0.004762976,0.005853532,0.064710617,-0.009245872,14.6064292,14.47700483
9/13/2019,0.00446989,0.083201327,0.004761318,0.005486038,0.110937119,0.184892654,14.68038718,14.59718585
9/16/2019,0.007628887,0.157156972,0.00298946,0.005611642,0.138667107,0.314314842,14.83754297,14.680386
9/17/2019,0.009463617,0.157157867,0.002755523,0.005588278,0.018490791,0.268095016,14.92999031,14.77283244
9/18/2019,0.001250111,0.166402641,0.003299778,0.005519723,-0.018490791,0.138667107,14.86527733,14.69887469
9/19/2019,-0.00124855,0.064711746,0.004390167,0.005454531,0.07395649,0.07395649,14.92998904,14.86527729
9/20/2019,0.004999992,0.120178718,0.005215554,0.005484439,-0.036975861,0.018489838,14.92999057,14.80981185
9/23/2019,-0.002487398,0.083202202,0.002895646,0.004285773,-0.036980629,0,14.82829995,14.74509775
9/24/2019,-0.002493922,0.157157842,0.003080606,0.004268425,-0.009245872,-0.083202362,14.92998798,14.77283014
9/25/2019,-0.000625088,0.110934805,0.004327661,0.00415627,0.064713478,0.018486977,14.85603319,14.74509839
9/26/2019,0.004377835,0.120180472,0.006346811,0.004430542,0.129425049,0.184892654,14.97621346,14.85603298
9/27/2019,0.008717377,0.175647448,0.006339045,0.004605955,-0.046222687,0.14791584,15.08714864,14.91150119
9/30/2019,-0.003086407,0.083201324,0.0066019,0.004599215,0.147912025,0.231114388,15.10563716,15.02243583
10/1/2019,0.009907041,0.221869629,0.007348393,0.005042882,-0.129422188,-0.027732849,15.11488327,14.89301364
10/2/2019,-0.008583567,0.203380917,0.008956808,0.005706546,-0.175648689,-0.157158852,14.96696893,14.76358801
10/3/2019,-0.01175027,0.175646572,0.009174562,0.006138554,0.110937119,-0.194133759,14.92074643,14.74509985
10/4/2019,0.007509536,0.110935688,0.009688944,0.006229425,0.129422188,0.064710617,15.02243601,14.91150032
10/7/2019,0.008695525,0.110933918,0.009311212,0.005943957,-0.147913933,0.092445374,14.92998904,14.81905512
10/8/2019,-0.009852265,0.110935683,0.008706991,0.0060887,-0.13866806,-0.157159805,14.81905534,14.70811966
10/9/2019,-0.00932832,0.101690013,0.005920677,0.006030212,0.064711571,-0.221870422,14.85603255,14.75434253
10/10/2019,0.004394194,0.147913067,0.004856247,0.006160707,0.07395649,0,14.93923382,14.79132076
10/11/2019,0.004999992,0.083201331,0.004174981,0.006140607,0.083203316,0.221871376,14.97621497,14.89301364
10/14/2019,0.005597159,0.129425263,0.005048931,0.005975005,-0.092447281,0.064712524,14.9762138,14.84678854
10/15/2019,-0.006184393,0.194137027,0.006595525,0.006578731,0.16640377,0.157159805,15.05017146,14.85603443
10/16/2019,0.01120109,0.073956539,0.006687966,0.00657818,0.009243965,0.083200455,15.06865845,14.99470191
10/17/2019,0.000615344,0.147913071,0.006992179,0.006595921,-0.055467606,0.12018013,15.08714738,14.93923431
10/18/2019,-0.003690047,0.166402658,0.007558702,0.006646612,-0.055467606,-0.101691246,15.02243675,14.8560341
10/21/2019,-0.003703714,0.073956536,0.007082318,0.00668703,0.055467606,-0.055467606,14.99470127,14.92074473
10/22/2019,0.003717482,0.064711752,0.003636129,0.006506048,0.009243965,0.009243965,15.03168136,14.96696961
10/23/2019,0.000617243,0.073958304,0.003718602,0.006452132,0,0.064711571,15.05941572,14.98545742
10/24/2019,0,0.12942351,0.00428789,0.006277686,-0.036976814,-0.027732849,15.06865933,14.93923582
10/25/2019,-0.002467513,0.110935686,0.005449538,0.006492735,0.110934258,0.073957443,15.05941486,14.94847918
10/28/2019,0.007421106,0.073956539,0.005363856,0.006415584,-0.027733803,0.04622364,15.06865845,14.99470191
10/29/2019,-0.001841626,0.073956536,0.005510083,0.006113461,-0.036979675,0.046220779,15.05017011,14.97621357
10/30/2019,-0.002460116,0.083201338,0.005468721,0.005400167,0.046226501,-0.018486977,15.06866049,14.98545915
10/31/2019,0.003082856,0.064711749,0.004470755,0.004979663,-0.046226501,-0.036979675,15.04092532,14.97621357
11/1/2019,-0.003073381,0.249603985,0.003873167,0.005051017,0.369785309,0.369785309,15.41070887,15.16110489
11/4/2019,0.024661065,0.092446115,0.003758344,0.005034967,0.064711571,0.388270378,15.46617565,15.37372954
11/5/2019,0.004211763,0.129423509,0.003609523,0.004891482,-0.018488884,0.416007996,15.48466592,15.35524241
11/6/2019,-0.001198305,0.138668288,0.003779369,0.004918575,-0.009245872,0.036976814,15.45693047,15.31826218
11/7/2019,-0.000599964,0.157157877,0.004269753,0.004821712,-0.046220779,-0.073955536,15.48466624,15.32750836
11/8/2019,-0.003001064,0.055466967,0.001849669,0.004805337,0,-0.055466652,15.38297533,15.32750836
11/11/2019,0,0.064711753,0.002272876,0.004640027,-0.064712524,-0.110933304,15.31826281,15.25355105
11/12/2019,-0.00421436,0.092446117,0.002789422,0.003768333,0,-0.064712524,15.35524196,15.26279584
11/13/2019,0,0.120180488,0.002646239,0.003767782,-0.147913933,-0.212626457,15.198085,15.07790452
11/14/2019,-0.009673565,0.073956549,0.001640013,0.003705443,-0.027731895,-0.175645828,15.14261698,15.06866043
11/15/2019,-0.001831381,0.166402656,0.003827741,0.004013289,0.09244442,-0.083201408,15.24430618,15.07790353
11/18/2019,0.006116118,0.110935686,0.004026022,0.003963714,-0.055469513,0.009243011,15.19808322,15.08714753
11/19/2019,-0.003647551,0.036977393,0.004062877,0.003953397,-0.036974907,0,15.14261698,15.10563959
11/20/2019,-0.002440288,0.120180473,0.004200699,0.003983384,-0.046226501,-0.138670921,15.11488181,14.99470134
11/21/2019,-0.003058343,0.147913068,0.005615303,0.003931243,-0.194135666,-0.277337074,15.02243528,14.87452221
11/22/2019,-0.012883408,0.157156987,0.003313415,0.003693883,-0.055465698,-0.295827866,14.92074565,14.76358866
11/25/2019,-0.003728906,0.073956533,0.004701703,0.003864675,0.046220779,-0.203380585,14.87452208,14.80056554
11/26/2019,0.00311901,0.092446121,0.00531438,0.003914903,0.092448235,0.083203316,14.9762151,14.88376898
11/27/2019,0.006219072,0.092446117,0.005401007,0.003975356,-0.036979675,0.101689339,14.97621458,14.88376846
11/29/2019,-0.002472279,0.073956544,0.004746577,0.004010218,-0.184890747,-0.129422188,14.79132295,14.71736641
12/2/2019,-0.012391522,0.147913072,0.005140651,0.004004077,-0.138669968,-0.36054039,14.71736473,14.56945165
12/3/2019,-0.009410378,0.138668289,0.005734159,0.004339026,-0.036977768,-0.360538483,14.56020737,14.42153908
12/4/2019,-0.002533212,0.138668289,0.006174164,0.004538799,0.157157898,-0.018489838,14.77283223,14.63416394
12/5/2019,0.010793658,0.101690021,0.005905149,0.004497523,-0.064711571,0.055468559,14.69887587,14.59718585
12/6/2019,-0.004396954,0.138668282,0.005625898,0.00440341,0.073955536,0.166401863,14.79132098,14.6526527
12/9/2019,0.005047245,0.157157862,0.006127283,0.004832411,-0.110934258,-0.101690292,14.76358805,14.60643018
12/10/2019,-0.007532912,0.110934807,0.006120416,0.005045556,0.018488884,-0.018489838,14.63416386,14.52322905
12/11/2019,0.001265004,0.157157863,0.006997458,0.005463706,0.07395649,-0.018488884,14.71736513,14.56020727
12/12/2019,0.005053687,0.240358326,0.008251019,0.006058582,0.249605179,0.342050552,14.98545813,14.7450998
12/13/2019,0.01697057,0.212624815,0.009159969,0.006179036,-0.083203316,0.240358353,14.93923396,14.72660914
12/16/2019,-0.005562565,0.083200433,0.006989736,0.005909754,-0.092447281,0.073954582,14.84678667,14.76358624
12/17/2019,-0.006215143,0.092445223,0.007349282,0.005917133,-0.101689339,-0.277339935,14.74509733,14.65265211
12/18/2019,-0.006879233,0.092446109,0.006561372,0.0059272,-0.018488884,-0.212625504,14.68038628,14.58794017
12/19/2019,-0.001259428,0.046223055,0.002224696,0.0059033,-0.07395649,-0.194134712,14.60642979,14.56020674
12/20/2019,-0.005044128,0.110934797,0.002729006,0.005728324,0.092445374,0,14.71736386,14.60642906
12/23/2019,0.006337109,0.046530718,0.002663089,0.005476535,0.013958931,0.032447815,14.70365084,14.65712012
12/24/2019,0.000950856,0.102367767,0.003235276,0.005550512,0.055838585,0.162242889,14.75018311,14.64781534
12/26/2019,0.003800005,0.083755124,0.002668047,0.005524966,0.018611908,0.088409424,14.78740766,14.70365253
12/27/2019,0.001261809,0.120979525,0.003110518,0.00541892,0,0.074450493,14.85255014,14.73157061
12/30/2019,0,0.065209107,0.002780379,0.005314508,0.052165985,0.070777893,14.83959243,14.77438332
12/31/2019,0.003532176,0.102470178,0.002775626,0.004861805,0.074522972,0.126688957,14.89548397,14.79301379
1/2/2020,0.005028215,0.260834672,0.006837071,0.005712113,0.251521111,0.378210068,15.1563208,14.89548612
1/3/2020,0.016885729,0.186310725,0.00847122,0.006045965,-0.158364296,0.167679787,15.09111186,14.90480114
1/6/2020,-0.010455156,0.158363566,0.008285357,0.006025992,-0.046578407,0.046578407,14.97000774,14.81164417
1/7/2020,-0.00310758,0.074523935,0.00855342,0.006094469,-0.027945518,-0.232888222,14.98864079,14.91411686
1/8/2020,-0.001870258,0.139732153,0.008574441,0.005553393,-0.139733315,-0.21425724,14.83027694,14.69054479
1/9/2020,-0.009369198,0.111785895,0.003510585,0.005517209,-0.009315491,-0.176994324,14.83027627,14.71849038
1/10/2020,-0.000630516,0.083839646,0.001688807,0.005240886,0.055892944,-0.093155861,14.85822296,14.77438332
1/13/2020,0.003785485,0.195626436,0.004963881,0.005057358,0.176995277,0.223572731,15.0165877,14.82096127
1/14/2020,0.011942227,0.065208218,0.005228299,0.004987688,-0.027947426,0.204940796,15.02590135,14.96069314
1/15/2020,-0.001863416,0.093155361,0.005572493,0.005050766,-0.083839417,0.065208435,14.932748,14.83959264
1/16/2020,-0.005600492,0.093155363,0.005486912,0.005005859,0.027947426,-0.083839417,14.97932508,14.88616972
1/17/2020,0.001877409,0.06520822,0.005493923,0.00495697,0.037261009,-0.018630981,14.97932501,14.91411679
1/21/2020,0.002498372,0.074523039,0.002517139,0.004990182,-0.055893898,0.009314537,14.95137647,14.87685343
1/22/2020,-0.003738378,0.130416427,0.002362087,0.004942824,0.046578407,0.027945518,15.02590024,14.89548381
1/23/2020,0.003127015,0.130417332,0.001616291,0.004942824,0.037262917,0.027947426,14.99795672,14.86753939
