date,Lagged_Return_1d,High_Low_Range,Range_Change,Volatility_5d,Volatility_20d,Volume,Volume_Change,Volume_MA5,Volume_MA20,Low,High
11/24/2023,0.008928635,0.256162192,0.170774494,0.071817148,0.050165323,378500,-0.058457711,374580,415310,12.46658325,12.72274544
11/27/2023,-0.011061984,0.094874517,-0.161287676,0.071817148,0.050193654,379300,0.002113606,391740,415260,12.34324546,12.43811998
11/28/2023,-0.022371387,0.075899974,-0.018974542,0.074523587,0.050623625,162800,-0.570788294,324640,404730,12.45709529,12.53299527
11/29/2023,0.007627783,0.066412251,-0.009487723,0.07920776,0.051163542,388500,1.386363636,342220,389740,12.57094517,12.63735742
11/30/2023,0.008326992,0.142313138,0.075900887,0.077832209,0.051716154,563900,0.451480051,374600,394855,12.36222053,12.50453367
12/1/2023,-0.010510406,0.170775393,0.028462255,0.044803058,0.049346538,242700,-0.56960454,347440,361080,12.47606971,12.6468451
12/4/2023,0.011380787,0.104362244,-0.066413149,0.044196188,0.048890807,783900,2.229913473,428360,377525,12.80813361,12.91249585
12/5/2023,0.021005298,0.066413154,-0.03794909,0.046285152,0.049240789,346100,-0.558489603,465020,380600,12.83659478,12.90300793
12/6/2023,-0.000734786,0.104362241,0.037949086,0.040027869,0.049240789,471100,0.361167293,481540,395045,12.9219831,13.02634535
12/7/2023,0.009558811,0.142312224,0.037949983,0.040027728,0.04967184,549600,0.166631288,478680,405085,12.8081327,12.95044492
12/8/2023,-0.005826686,0.056925435,-0.085386789,0.034207279,0.050754467,330300,-0.399017467,496200,392985,12.77018333,12.82710876
12/11/2023,-0.009523701,0.104363146,0.047437711,0.034207342,0.049394474,300400,-0.090523766,399500,396805,12.83659545,12.94095859
12/12/2023,0.008875721,0.094874517,-0.009488629,0.030448599,0.049394487,246100,-0.180758988,379500,398720,12.81762081,12.91249532
12/13/2023,-0.002199472,0.132825411,0.037950894,0.03381054,0.049659935,672000,1.730597318,419680,409520,12.60889555,12.74172096
12/14/2023,-0.013225512,0.113849957,-0.018975454,0.028144463,0.048987585,715800,0.065178571,452920,429315,12.56145702,12.67530698
12/15/2023,-0.005212324,0.075899976,-0.037949981,0.02121489,0.047387539,341200,-0.523330539,455100,418330,12.41914554,12.49504552
12/18/2023,-0.014221467,0.149778346,0.07387837,0.029369917,0.045595291,817600,1.396248535,558540,444535,12.33178222,12.48156057
12/19/2023,-0.001079224,0.079881909,-0.069896437,0.032353709,0.046018608,427100,-0.477617417,594740,440975,12.41166377,12.49154568
12/20/2023,0.000799989,0.149778348,0.069896438,0.035971263,0.046806559,455500,0.066494966,551440,448720,12.44161975,12.5913981
12/21/2023,0.0079936,0.089867391,-0.059910957,0.037534218,0.046676131,316700,-0.304720088,471620,444455,12.52150186,12.61136926
12/22/2023,0.001586095,0.07988191,-0.009985481,0.036687949,0.032969327,293500,-0.073255447,462080,440205,12.58141321,12.66129512
12/26/2023,0.003958798,0.24963121,0.1697493,0.073035775,0.046076612,465200,0.585008518,391600,444500,12.68126529,12.9308965
12/27/2023,0.021293349,0.119999886,-0.129631325,0.068224958,0.045280224,621800,0.336629407,430540,467450,12.77000046,12.89000034
12/28/2023,-0.003162669,0.049999237,-0.070000648,0.077780515,0.0463383,260400,-0.581215825,391520,461045,12.89000034,12.93999958
12/29/2023,0.003878917,0.069999695,0.020000458,0.080043652,0.046823677,301500,0.157834101,388480,447925,12.88000011,12.94999981
1/2/2024,0.000772815,0.130000114,0.06000042,0.077825641,0.044899583,841800,1.792039801,498140,477880,12.69999981,12.82999992
1/3/2024,-0.009266401,0.070000648,-0.059999466,0.03492867,0.045706364,567100,-0.326324543,518520,467040,12.81999969,12.89000034
1/4/2024,0.004676572,0.06000042,-0.010000229,0.031305089,0.046024007,407700,-0.281079175,475700,470120,12.89999962,12.96000004
1/5/2024,0.005430543,0.140000343,0.079999924,0.037815324,0.046634486,1354500,2.322295806,694520,514290,12.97999954,13.11999989
1/8/2024,0.012345667,0.089999199,-0.050001144,0.035636992,0.04607198,587500,-0.566260613,751720,516185,13.10000038,13.18999958
1/9/2024,0.005335343,0.079999924,-0.009999275,0.03114477,0.045072865,443100,-0.245787234,671980,521825,13,13.07999992
1/10/2024,-0.008339625,0.109999657,0.029999733,0.030495911,0.045076214,464000,0.047167682,651360,530005,12.89000034,13
1/11/2024,-0.006116202,0.119999886,0.010000229,0.02387494,0.045076087,338300,-0.270905172,637480,534615,12.84000015,12.96000004
1/12/2024,-0.00307692,0.130000114,0.010000229,0.020736617,0.044998782,342100,0.011232634,435000,518120,12.68999958,12.81999969
1/16/2024,-0.010802496,0.100000381,-0.029999733,0.019235378,0.045009423,446400,0.304881614,406780,504650,12.71000004,12.81000042
1/17/2024,-0.000779975,0.11000061,0.010000229,0.011401639,0.04440168,1056700,1.367159498,529500,540425,12.60999966,12.72000027
1/18/2024,-0.007025773,0.210000038,0.099999428,0.043931631,0.049109216,649500,-0.38535062,566600,532020,12.69999981,12.90999985
1/19/2024,0.014937074,0.090000153,-0.119999886,0.048166253,0.048812671,270400,-0.583679754,553020,524185,12.85999966,12.94999981
1/22/2024,0.00309837,0.109999657,0.019999504,0.048785168,0.048015882,358200,0.324704142,556240,519320,12.88000011,12.98999977
1/23/2024,0.0030888,0.119999886,0.010000229,0.047116841,0.047807721,354200,-0.011166946,537800,521195,12.77999973,12.89999962
1/24/2024,-0.006928418,0.150000572,0.030000687,0.046690548,0.047901237,1217000,2.435911914,569860,567370,12.77999973,12.93000031
1/25/2024,0.002325635,0.079999924,-0.070000648,0.027386319,0.036577335,441300,-0.637387017,528220,566175,12.77000046,12.85000038
1/26/2024,-0.006187156,0.039999962,-0.039999962,0.041833161,0.039350075,282700,-0.359392703,530680,549220,12.84000015,12.88000011
1/29/2024,0.00233461,0.079999924,0.039999962,0.042190243,0.037763153,300900,0.064379201,519220,551245,12.77000046,12.85000038
1/30/2024,-0.002329172,0.090000153,0.010000229,0.039623471,0.037059717,411700,0.368228647,530720,556755,12.86999989,12.96000004
1/31/2024,0.008560284,0.130000114,0.039999962,0.032093679,0.037059717,825500,1.005100802,452420,555940,12.69999981,12.82999992
2/1/2024,-0.010030873,0.129999161,-9.54E-07,0.037815185,0.036458365,353300,-0.572016959,434820,545250,12.81000042,12.93999958
2/2/2024,0.008573629,0.079999924,-0.049999237,0.025884177,0.035314438,363500,0.028870648,450980,543040,12.86999989,12.94999981
2/5/2024,0.000772815,0.090000153,0.010000229,0.024082968,0.034807781,292400,-0.195598349,449280,489935,12.86999989,12.96000004
2/6/2024,0.000772218,0.140000343,0.050000191,0.027018478,0.03531441,284700,-0.026333789,423880,474795,12.82999992,12.97000027
2/7/2024,0.000771623,0.100000381,-0.039999962,0.025884251,0.034713132,318300,0.118018967,322440,468555,12.98999977,13.09000015
2/8/2024,0.009252111,0.079999924,-0.020000458,0.024899967,0.03537769,345300,0.084825636,320840,462620,13.03999996,13.11999989
2/9/2024,0.002291805,0.029999733,-0.050000191,0.039623471,0.039400169,268700,-0.221836085,301880,459140,13.05000019,13.07999992
2/12/2024,-0.003048778,0.079999924,0.050000191,0.039749464,0.039283112,515400,0.918124302,346480,467805,13.07999992,13.15999985
2/13/2024,0.006116202,0.090000153,0.010000229,0.027018725,0.039373444,437900,-0.150368646,377120,467380,12.94999981,13.03999996
2/14/2024,-0.009118532,0.080000877,-0.009999275,0.02387488,0.039603328,282600,-0.35464718,369980,428675,12.97999954,13.06000042
2/15/2024,0.001533777,0.079999924,-9.54E-07,0.02387488,0.030135705,183200,-0.3517339,337560,405360,13.02000046,13.10000038
2/16/2024,0.003062784,0.140000343,0.06000042,0.026076858,0.031855002,523400,1.8569869,388500,418010,13.07999992,13.22000027
2/20/2024,0.009160296,0.180000305,0.039999962,0.044497181,0.036917497,940600,0.797095911,473540,447130,13.35999966,13.53999996
2/21/2024,0.024205725,0.069999695,-0.11000061,0.047958419,0.037148465,749900,-0.20274293,535940,466915,13.36999989,13.43999958
2/22/2024,-0.007385553,0.109999657,0.039999962,0.04505578,0.035168836,629000,-0.161221496,605220,437515,13.31000042,13.42000008
2/23/2024,-0.001488058,0.100000381,-0.009999275,0.041833218,0.035003829,777300,0.235771065,724040,454315,13.02999973,13.13000011
2/26/2024,-0.021609535,0.050000191,-0.050000191,0.049699196,0.034224545,379700,-0.511514216,695300,459165,13.05000019,13.10000038
2/27/2024,-0.002284824,0.079999924,0.029999733,0.02387462,0.034224545,379000,-0.001843561,582980,463070,13.22000027,13.30000019
2/28/2024,0.015267161,0.239999771,0.159999847,0.073006704,0.046836779,488200,0.288126649,530640,466895,13.28999996,13.52999973
2/29/2024,0.017293198,0.080000877,-0.159998894,0.074832917,0.046710166,384400,-0.21261778,481720,444840,13.43999958,13.52000046
3/1/2024,-0.000739045,0.089999199,0.009998322,0.075299239,0.046280055,438200,0.139958377,413900,449085,13.52000046,13.60999966
3/4/2024,0.006656745,0.070000648,-0.01999855,0.071902488,0.046554997,470700,0.074167047,432100,454445,13.56999969,13.64000034
3/5/2024,0.002204312,0.11000061,0.039999962,0.069785117,0.046566307,301100,-0.360314425,416520,454880,13.56999969,13.68000031
3/6/2024,0.002932548,0.06000042,-0.050000191,0.019235279,0.046385093,364800,0.211557622,391840,458885,13.48999977,13.55000019
3/7/2024,-0.009502932,0.140000343,0.079999924,0.032093605,0.047417505,271100,-0.25685307,369180,456525,13.64999962,13.78999996
3/8/2024,0.01771216,0.11000061,-0.029999733,0.032710816,0.04729247,801900,1.957949096,441920,479355,13.43999958,13.55000019
3/11/2024,-0.017403899,0.079999924,-0.030000687,0.030822157,0.044674215,398500,-0.503055244,427480,485845,13.30000019,13.38000011
3/12/2024,-0.012546131,0.079999924,0,0.031305059,0.044674215,459100,0.152070263,459080,483030,13.27000046,13.35000038
3/13/2024,-0.002242132,0.150000572,0.070000648,0.032711122,0.045825732,577100,0.257024613,501540,489990,13.48999977,13.64000034
3/14/2024,0.021722843,0.130000114,-0.020000458,0.030822311,0.045753913,361900,-0.372898978,519700,493955,13.53999996,13.67000008
3/15/2024,0.002199394,0.090000153,-0.039999962,0.032093842,0.045491455,239100,-0.339320254,407140,496750,13.47999954,13.56999969
3/18/2024,-0.007315317,0.170000076,0.079999924,0.03847088,0.047069352,442600,0.851108323,415960,492710,13.34000015,13.51000023
3/19/2024,-0.004421479,0.119999886,-0.050000191,0.030331567,0.04416174,204700,-0.537505648,365080,455915,13.30000019,13.42000008
3/20/2024,-0.006661743,0.100000381,-0.019999504,0.031144755,0.043358899,356500,0.741573034,320960,436245,13.48999977,13.59000015
3/21/2024,0.012667666,0.069999695,-0.030000687,0.038078923,0.044176636,488100,0.36914446,346200,429200,13.63000011,13.69999981
3/22/2024,0.008094162,0.039999962,-0.029999733,0.049497548,0.046577585,189200,-0.612374513,336220,399795,13.69999981,13.73999977
3/25/2024,0.002919705,0.13999939,0.099999428,0.039749092,0.045523221,200900,0.061839323,287880,390855,13.56000042,13.69999981
3/26/2024,-0.002911205,0.079999924,-0.059999466,0.037148213,0.045523221,223300,0.111498258,291600,383070,13.65999985,13.73999977
3/27/2024,0.002919705,0.119999886,0.039999962,0.039999843,0.033446736,593600,1.65830721,339020,388340,13.72000027,13.84000015
3/28/2024,0.007278048,0.099999428,-0.020000458,0.038470583,0.033066946,411800,-0.306266846,323760,389710,13.81000042,13.90999985
4/1/2024,0.005057781,0.170000076,0.070000648,0.034928561,0.036168472,581000,0.410879068,402120,396850,13.61999989,13.78999996
4/2/2024,-0.008626879,0.109999657,-0.06000042,0.033615604,0.035135115,1099000,0.891566265,581740,428265,13.57999992,13.68999958
4/3/2024,-0.007251659,0.159999847,0.050000191,0.031145031,0.036977967,605600,-0.448953594,658200,443490,13.44999981,13.60999966
4/4/2024,-0.005843676,0.230000496,0.070000648,0.052249804,0.043586083,276300,-0.543758256,594740,439065,13.39999962,13.63000011
4/5/2024,0.001469541,0.119999886,-0.11000061,0.047644817,0.043319603,319900,0.157799493,576360,441505,13.30000019,13.42000008
4/8/2024,-0.015407193,0.120000839,9.54E-07,0.049699253,0.043274026,487200,0.52297593,557600,425770,13.22999954,13.35000038
4/9/2024,-0.005216073,0.099999428,-0.020001411,0.051768943,0.042550404,331500,-0.319581281,404100,422420,13.34000015,13.43999958
4/10/2024,0.006741513,0.149999619,0.050000191,0.05128376,0.041961873,647600,0.953544495,412500,431845,13.18000031,13.32999992
4/11/2024,-0.008184499,0.089999199,-0.06000042,0.023021945,0.042112124,209100,-0.677115503,399060,413445,13.31000042,13.39999962
4/12/2024,0.00525129,0.170000076,0.080000877,0.033615717,0.04351358,623800,1.983261597,459840,426540,13.23999977,13.40999985
4/15/2024,0.000746286,0.199999809,0.029999733,0.046583547,0.046066433,1331100,1.133857005,628620,481140,12.55000019,12.75
4/16/2024,-0.049216991,0.090000153,-0.109999657,0.048989894,0.045699345,478400,-0.640598002,658000,482930,12.40999985,12.5
4/17/2024,-0.019607843,0.18999958,0.099999428,0.054037079,0.047999526,1155400,1.415133779,759560,530465,12.09000015,12.27999973
4/18/2024,-0.017600021,0.100000381,-0.089999199,0.051477893,0.047999526,932400,-0.193006751,904220,559260,12.10999966,12.21000004
4/19/2024,-0.005700301,0.210000038,0.109999657,0.058051477,0.049361789,697000,-0.252466752,918860,569705,11.84000015,12.05000019
4/22/2024,-0.013104001,0.210000038,0,0.059999824,0.046803157,631900,-0.093400287,779020,591840,11.97999954,12.18999958
4/23/2024,0.011618206,0.11000061,-0.099999428,0.05458908,0.047381502,972300,0.538692831,877800,630410,11.90999985,12.02000046
4/24/2024,-0.013945786,0.099999428,-0.010001183,0.058566166,0.046211852,581800,-0.401625013,763080,648335,12.18000031,12.27999973
4/25/2024,0.021630555,0.140000343,0.040000916,0.053197761,0.045914775,379700,-0.34737023,652540,637640,12.14999962,12.28999996
4/26/2024,0.000814351,0.079999924,-0.06000042,0.050695246,0.047114152,305600,-0.195154069,574260,632330,12.26000023,12.34000015
4/29/2024,0.004068364,0.099999428,0.019999504,0.021909164,0.047561683,384400,0.257853403,524760,622500,12.30000019,12.39999962
4/30/2024,0.004862193,0.150000572,0.050001144,0.0296652,0.047116962,311500,-0.189646202,392600,583125,12.18999958,12.34000015
5/1/2024,-0.004838667,0.079999924,-0.070000648,0.033166576,0.048785333,224800,-0.278330658,321200,564085,12.17000008,12.25
5/2/2024,-0.007293367,0.11000061,0.030000687,0.028810032,0.043877845,219900,-0.021797153,289240,561265,12.19999981,12.31000042
5/3/2024,0.004897993,0.109999657,-9.54E-07,0.025495401,0.044066368,374500,0.703046839,303020,563995,12.34000015,12.44999981
5/6/2024,0.011372818,0.099999428,-0.010000229,0.025495401,0.044541583,280000,-0.252336449,282140,553635,12.56000042,12.65999985
5/7/2024,0.016867473,0.070000648,-0.029998779,0.018165714,0.046066307,410800,0.467142857,302000,557600,12.64999962,12.72000027
5/8/2024,0.00473937,0.06000042,-0.010000229,0.023451802,0.04815269,308400,-0.249269718,318720,540640,12.65999985,12.72000027
5/9/2024,0,0.079999924,0.019999504,0.020735996,0.048568944,194800,-0.368352789,313700,539925,12.60999966,12.68999958
5/10/2024,-0.002358544,0.130000114,0.050000191,0.02774865,0.047339703,819500,3.20687885,402700,549710,12.55000019,12.68000031
5/13/2024,-0.000787965,0.069999695,-0.06000042,0.027748804,0.044777212,1048000,0.278828554,556300,535555,12.52000046,12.59000015
5/14/2024,-0.007097804,0.069999695,0,0.027748908,0.045569502,661900,-0.368416031,606520,544730,12.56000042,12.63000011
5/15/2024,0.003177122,0.119999886,0.050000191,0.028809867,0.041927305,1068100,0.613687868,758460,540365,12.69999981,12.81999969
5/16/2024,0.015043514,0.079999924,-0.039999962,0.028809867,0.042414057,503700,-0.528414942,820240,518930,12.81000042,12.89000034
5/17/2024,0.005460269,0.109999657,0.029999733,0.023452107,0.03515386,604000,0.199126464,777140,514280,12.86999989,12.97999954
5/20/2024,0.006982094,0.059999466,-0.050000191,0.025884453,0.026212805,461000,-0.236754967,659740,505735,12.93000031,12.98999977
5/21/2024,0.000770434,0.100000381,0.040000916,0.024083325,0.02603651,810300,0.757700651,689420,497635,12.89999962,13
5/22/2024,0.000769841,0.170000076,0.069999695,0.04159343,0.030860565,869200,0.072689127,649640,512005,12.72999954,12.89999962
5/23/2024,-0.007692337,0.13999939,-0.030000687,0.041593361,0.030860499,757500,-0.128508974,700400,530895,12.80000019,12.93999958
5/24/2024,0.003100772,0.109999657,-0.029999733,0.041593361,0.030590704,386100,-0.49029703,656820,534920,12.59000015,12.69999981
5/28/2024,-0.018547124,0.079999924,-0.029999733,0.035355272,0.030949902,440300,0.14037814,652680,537715,12.76000023,12.84000015
5/29/2024,0.011023649,0.090000153,0.010000229,0.037013456,0.028672345,531800,0.207812855,596980,548730,12.67000008,12.76000023
5/30/2024,-0.006230524,0.090000153,0,0.02387438,0.028446589,310000,-0.417074088,485140,552990,12.59000015,12.68000031
5/31/2024,-0.006269586,0.079999924,-0.010000229,0.01224734,0.028543542,320900,0.03516129,397820,558040,12.56000042,12.64000034
6/3/2024,-0.003154571,0.099999428,0.019999504,0.00836645,0.028372471,695900,1.168588345,459780,574110,12.72000027,12.81999969
6/4/2024,0.014240455,0.070000648,-0.029998779,0.011401388,0.028909946,597300,-0.141687024,491180,589975,12.77999973,12.85000038
6/5/2024,0.002340147,0.090000153,0.019999504,0.011401388,0.02837711,696900,0.166750377,524200,604280,12.85999966,12.94999981
6/6/2024,0.007782056,0.119999886,0.029999733,0.019235105,0.027644341,379500,-0.455445545,538100,607835,12.77999973,12.89999962
6/7/2024,-0.003861019,0.079999924,-0.039999962,0.019235105,0.027644341,307600,-0.189459816,535440,613475,12.77000046,12.85000038
6/10/2024,-0.00387591,0.100000381,0.020000458,0.019235205,0.026611208,292800,-0.048114434,454820,587140,12.78999996,12.89000034
6/11/2024,0.003112837,0.159999847,0.059999466,0.031622671,0.029361583,440800,0.505464481,423520,556780,12.64000034,12.80000019
6/12/2024,-0.006982168,0.100000381,-0.059999466,0.030331379,0.028446562,596200,0.352540835,403380,553495,12.85999966,12.96000004
6/13/2024,0.012499988,0.079999924,-0.020000458,0.032863293,0.028557362,483300,-0.189365985,424140,524255,12.86999989,12.94999981
6/14/2024,-0.000771623,0.130000114,0.050000191,0.031304846,0.028855303,1332700,1.757500517,629160,565705,12.61999989,12.75
6/17/2024,-0.015444001,0.109999657,-0.020000458,0.030495849,0.028855303,372300,-0.720642305,645060,554120,12.57999992,12.68999958
6/18/2024,-0.004705915,0.119999886,0.010000229,0.019235378,0.027222178,537500,0.443728176,664400,557945,12.63000011,12.75
6/20/2024,0.004728166,0.279999733,0.159999847,0.078294257,0.047406317,962200,0.790139535,737600,565540,12.42000008,12.69999981
6/21/2024,-0.003921584,0.050000191,-0.229999542,0.085264166,0.047672003,456100,-0.525982124,732160,544885,12.42000008,12.47000027
6/24/2024,-0.0181102,0.06000042,0.010000229,0.09235779,0.048286305,424000,-0.070379303,550420,528210,12.22999954,12.28999996
6/25/2024,-0.014434667,0.070000648,0.010000229,0.095550745,0.048892869,618800,0.459433962,599720,539845,12.23999977,12.31000042
6/26/2024,0.001627377,0.13999939,0.069998741,0.096176593,0.049246794,606300,-0.020200388,613480,548145,12.26000023,12.39999962
6/27/2024,0.007311064,0.130000114,-0.009999275,0.041832648,0.049374879,152600,-0.748309418,451560,529185,12.26000023,12.39000034
6/28/2024,-0.000806393,0.11000061,-0.019999504,0.035636684,0.049193335,737500,3.832896461,507840,550560,12.14999962,12.26000023
7/1/2024,-0.010492341,0.130000114,0.019999504,0.027928078,0.048911678,203900,-0.723525424,463820,544710,12.22000027,12.35000038
7/2/2024,0.007340958,0.079999924,-0.050000191,0.02387454,0.049361549,403300,0.977930358,420720,530080,12.35999966,12.43999958
7/3/2024,0.007287384,0.06000042,-0.019999504,0.031144786,0.049841697,154900,-0.615918671,330440,507960,12.39999962,12.46000004
7/5/2024,0.001607754,0.069999695,0.009999275,0.029154854,0.050460893,361000,1.33053583,372120,491165,12.40999985,12.47999954
7/8/2024,0.001605097,0.059999466,-0.010000229,0.029154854,0.051544459,265300,-0.265096953,277680,485455,12.38000011,12.43999958
7/9/2024,-0.003205125,0.090000153,0.030000687,0.013038484,0.051327013,341000,0.285337354,305100,487125,12.43999958,12.52999973
7/10/2024,0.007234739,0.099999428,0.009999275,0.018165793,0.051327019,200300,-0.412609971,264500,482500,12.39000034,12.48999977
7/11/2024,-0.003192335,0.069999695,-0.029999733,0.016431734,0.050325171,174000,-0.131303045,268320,469160,12.43000031,12.5
7/12/2024,0.000800659,0.079999924,0.010000229,0.015811449,0.050565142,187300,0.076436782,233580,448715,12.42000008,12.5
7/15/2024,0,0.109999657,0.029999733,0.015811298,0.050353921,680600,2.633742659,316640,458580,12.34000015,12.44999981
7/16/2024,-0.004000015,0.070000648,-0.039999008,0.018165609,0.05041657,332200,-0.511901264,314880,408555,12.31999969,12.39000034
7/17/2024,-0.004819234,0.099999428,0.029998779,0.018165609,0.050356512,969400,1.918121613,468700,438410,12.06000042,12.15999985
7/18/2024,-0.018563397,0.159999847,0.06000042,0.035071152,0.05200191,369500,-0.618836394,507800,430010,12.13000011,12.28999996
7/19/2024,0.010690799,0.079999924,-0.079999924,0.035071152,0.030590563,299600,-0.18917456,530260,396880,12.03999996,12.11999989
7/22/2024,-0.01383239,0.06000042,-0.019999504,0.039748948,0.029960375,312500,0.04305741,456640,389700,12.03999996,12.10000038
7/23/2024,-0.001650124,0.119999886,0.059999466,0.038470607,0.029642503,737200,1.35904,537640,405360,11.85999966,11.97999954
7/24/2024,-0.009917424,0.109999657,-0.010000229,0.038470583,0.029249299,384100,-0.478974498,420580,393625,11.86999989,11.97999954
7/25/2024,0,0.089999199,-0.020000458,0.02387446,0.027414905,308500,-0.196823744,408380,378735,11.89000034,11.97999954
7/26/2024,0,0.099999428,0.010000229,0.02302151,0.026132195,215700,-0.300810373,391600,381890,11.97000027,12.06999969
7/29/2024,0.007512534,0.11000061,0.010001183,0.011402099,0.026132195,309400,0.434399629,390980,360485,11.97999954,12.09000015
7/30/2024,0.001657039,0.079999924,-0.030000687,0.013038594,0.024708746,229500,-0.258241758,289440,361765,11.94999981,12.02999973
7/31/2024,-0.004962814,0.06000042,-0.019999504,0.019235304,0.025525931,260000,0.132897603,264620,354600,12.06999969,12.13000011
8/1/2024,0.008312584,0.170000076,0.109999657,0.041593235,0.030344473,693600,1.667692308,341640,381535,11.68999958,11.85999966
8/2/2024,-0.0222589,0.109999657,-0.06000042,0.0415932,0.029960446,543300,-0.216695502,407160,390650,11.72000027,11.82999992
8/5/2024,-0.002529489,0.210000038,0.100000381,0.062689664,0.038030416,884500,0.628013989,522180,421610,11.25,11.46000004
8/6/2024,-0.031276406,0.159999847,-0.050000191,0.058051609,0.03985166,335900,-0.620237422,543460,421355,11.56000042,11.72000027
8/7/2024,0.022687629,0.119999886,-0.039999962,0.040373391,0.039904447,298800,-0.110449539,551220,426280,11.71000004,11.82999992
8/8/2024,0.009385636,0.120000839,9.54E-07,0.041593235,0.038919575,118200,-0.604417671,436140,423490,11.72999954,11.85000038
8/9/2024,0.001690656,0.099999428,-0.020001411,0.04381785,0.038333676,198900,0.682741117,367260,424070,11.81000042,11.90999985
8/12/2024,0.005063246,0.050000191,-0.049999237,0.039999962,0.04076887,214400,0.077928607,233240,400760,11.84000015,11.89000034
8/13/2024,-0.00167922,0.11000061,0.06000042,0.029154854,0.039722702,234300,0.092817164,212920,395865,11.77999973,11.89000034
8/14/2024,0,0.069999695,-0.040000916,0.029155018,0.040714009,98600,-0.579172002,172880,352325,11.81000042,11.88000011
8/15/2024,-0.000841062,0.049999237,-0.020000458,0.027928692,0.040962161,189800,0.92494929,187200,343340,11.81000042,11.85999966
8/16/2024,-0.00168354,0.109999657,0.06000042,0.030331724,0.04058459,371600,0.957850369,221740,346940,12.03999996,12.14999962
8/19/2024,0.024451937,0.150000572,0.040000916,0.038987678,0.040262409,279900,-0.246770721,234840,345310,12.19999981,12.35000038
8/20/2024,0.016460969,0.119999886,-0.030000687,0.040000439,0.040262409,205600,-0.265451947,229100,318730,12.35999966,12.47999954
8/21/2024,0.010526248,0.06000042,-0.059999466,0.042071628,0.041785874,263400,0.281128405,262060,312695,12.48999977,12.55000019
8/22/2024,0.005609027,0.100000381,0.039999962,0.032710845,0.041624949,180200,-0.3158694,260140,306280,12.40999985,12.51000023
8/23/2024,-0.003187248,0.079999924,-0.020000458,0.034928561,0.042065168,282800,0.56936737,242380,309635,12.48999977,12.56999969
8/26/2024,0.00479612,0.069999695,-0.010000229,0.024083146,0.042858463,161300,-0.429632249,218660,302230,12.51000023,12.57999992
8/27/2024,0.000795563,0.079999924,0.010000229,0.014832447,0.042858463,232800,0.443273404,224100,302395,12.59000015,12.67000008
8/28/2024,0.007154225,0.130000114,0.050000191,0.02387484,0.041836243,500600,1.150343643,271540,314425,12.47000027,12.60000038
8/29/2024,-0.005524838,0.079999924,-0.050000191,0.0238748,0.039656517,198300,-0.60387535,275160,289660,12.5,12.57999992
8/30/2024,-0.001587338,0.109999657,0.029999733,0.025099881,0.039656517,148500,-0.251134644,248300,269920,12.52000046,12.63000011
9/3/2024,0.003974578,0.190000534,0.080000877,0.045497518,0.037006565,373400,1.514478114,290720,244365,12.35999966,12.55000019
9/4/2024,-0.006334119,0.099999428,-0.090001106,0.042071708,0.03448894,230500,-0.382699518,290260,239095,12.47000027,12.56999969
9/5/2024,0.001593586,0.06000042,-0.039999008,0.049699244,0.035258614,89800,-0.610412148,208100,228645,12.48999977,12.55000019
9/6/2024,-0.00159105,0.13999939,0.07999897,0.048476875,0.036215828,206300,1.297327394,209700,233050,12.55000019,12.68999958
9/9/2024,0.01115533,0.159999847,0.020000458,0.05099024,0.038784237,237100,0.14929714,227420,234960,12.47000027,12.63000011
9/10/2024,-0.00472809,0.279999733,0.119999886,0.083186412,0.0539859,227900,-0.038802193,198320,235635,12.28999996,12.56999969
9/11/2024,-0.004750627,0.13999939,-0.140000343,0.079246279,0.054328458,326500,0.432645897,217520,240245,12.31000042,12.44999981
9/12/2024,-0.009546531,0.050000191,-0.089999199,0.082340642,0.055355307,170900,-0.476569678,233740,243860,12.36999989,12.42000008
9/13/2024,-0.002409617,0.109999657,0.059999466,0.084675741,0.053350827,324000,0.895845524,257280,250570,12.32999992,12.43999958
9/16/2024,0.001610266,0.070000648,-0.039999008,0.090829253,0.054328358,206900,-0.361419753,251240,242335,12.18999958,12.26000023
9/17/2024,-0.014469402,0.059999466,-0.010001183,0.037815046,0.054913733,257900,0.246495892,257240,241235,12.42000008,12.47999954
9/18/2024,0.017944479,0.090000153,0.030000687,0.024083087,0.055021449,133500,-0.482357503,218640,237630,12.40999985,12.5
9/19/2024,0.001602601,0.079999924,-0.010000229,0.019235329,0.05427992,174800,0.309363296,219420,233200,12.53999996,12.61999989
9/20/2024,0.009599991,0.050000191,-0.029999733,0.015811449,0.055845115,129300,-0.260297483,180480,230655,12.52999973,12.57999992
9/23/2024,-0.003169569,0.050000191,0,0.018165898,0.056985608,106200,-0.178654292,160340,221825,12.55000019,12.60000038
9/24/2024,0.001589862,0.06000042,0.010000229,0.018165819,0.057351534,276100,1.599811676,163980,227565,12.61999989,12.68000031
9/25/2024,0.0063492,0.119999886,0.059999466,0.029495597,0.057149281,534500,0.935892792,244180,242650,12.71000004,12.82999992
9/26/2024,0.011829623,0.11000061,-0.009999275,0.034205237,0.05689083,1236800,1.31393826,456580,279460,12.73999977,12.85000038
9/27/2024,0.001558882,0.089999199,-0.020001411,0.030495818,0.05669855,230800,-0.813389392,476880,281085,12.77000046,12.85999966
9/30/2024,0.000778154,0.11000061,0.020001411,0.0238747,0.056698554,488400,1.116117851,553320,298080,12.72999954,12.84000015
